id,cat3
TEST_04409,테마공원
TEST_04410,고택
TEST_04411,일반축제
TEST_04412,박물관
TEST_04413,박물관
TEST_04414,한식
TEST_04415,5일장
TEST_04416,한식
TEST_04417,고택
TEST_04418,기암괴석
TEST_04419,계곡
TEST_04420,자연휴양림
TEST_04421,한식
TEST_04422,산
TEST_04423,한식
TEST_04424,항구/포구
TEST_04425,바/까페
TEST_04426,바/까페
TEST_04427,바/까페
TEST_04428,산
TEST_04429,펜션
TEST_04430,한식
TEST_04431,"야영장,오토캠핑장"
TEST_04432,기념탑/기념비/전망대
TEST_04433,항구/포구
TEST_04434,모텔
TEST_04435,유원지
TEST_04436,기념관
TEST_04437,테마공원
TEST_04438,트래킹
TEST_04439,바/까페
TEST_04440,모텔
TEST_04441,항구/포구
TEST_04442,민박
TEST_04443,일반축제
TEST_04444,문화원
TEST_04445,자연생태관광지
TEST_04446,농.산.어촌 체험
TEST_04447,홈스테이
TEST_04448,농.산.어촌 체험
TEST_04449,일반축제
TEST_04450,유명건물
TEST_04451,상설시장
TEST_04452,"야영장,오토캠핑장"
TEST_04453,일반축제
TEST_04454,한식
TEST_04455,트래킹
TEST_04456,박물관
TEST_04457,등대
TEST_04458,생가
TEST_04459,5일장
TEST_04460,항구/포구
TEST_04461,자연생태관광지
TEST_04462,중식
TEST_04463,한식
TEST_04464,산
TEST_04465,한식
TEST_04466,"야영장,오토캠핑장"
TEST_04467,수련시설
TEST_04468,일반축제
TEST_04469,펜션
TEST_04470,"야영장,오토캠핑장"
TEST_04471,한식
TEST_04472,"야영장,오토캠핑장"
TEST_04473,한식
TEST_04474,"야영장,오토캠핑장"
TEST_04475,미술관/화랑
TEST_04476,한식
TEST_04477,산
TEST_04478,테마공원
TEST_04479,한식
TEST_04480,상설시장
TEST_04481,서양식
TEST_04482,"야영장,오토캠핑장"
TEST_04483,문화원
TEST_04484,바/까페
TEST_04485,강
TEST_04486,공원
TEST_04487,기암괴석
TEST_04488,농.산.어촌 체험
TEST_04489,유적지/사적지
TEST_04490,바/까페
TEST_04491,"야영장,오토캠핑장"
TEST_04492,생가
TEST_04493,"야영장,오토캠핑장"
TEST_04494,바/까페
TEST_04495,5일장
TEST_04496,유적지/사적지
TEST_04497,중식
TEST_04498,5일장
TEST_04499,"야영장,오토캠핑장"
TEST_04500,한옥스테이
TEST_04501,산
TEST_04502,중식
TEST_04503,트래킹
TEST_04504,펜션
TEST_04505,한식
TEST_04506,컨벤션
TEST_04507,민속마을
TEST_04508,한식
TEST_04509,유적지/사적지
TEST_04510,바/까페
TEST_04511,유적지/사적지
TEST_04512,바/까페
TEST_04513,고택
TEST_04514,한식
TEST_04515,"야영장,오토캠핑장"
TEST_04516,한식
TEST_04517,유적지/사적지
TEST_04518,바/까페
TEST_04519,일식
TEST_04520,한식
TEST_04521,"야영장,오토캠핑장"
TEST_04522,계곡
TEST_04523,펜션
TEST_04524,공원
TEST_04525,계곡
TEST_04526,"야영장,오토캠핑장"
TEST_04527,트래킹
TEST_04528,수련시설
TEST_04529,안보관광
TEST_04530,일반축제
TEST_04531,산
TEST_04532,골프
TEST_04533,채식전문점
TEST_04534,채식전문점
TEST_04535,대형서점
TEST_04536,한식
TEST_04537,"야영장,오토캠핑장"
TEST_04538,항구/포구
TEST_04539,공연장
TEST_04540,한식
TEST_04541,트래킹
TEST_04542,채식전문점
TEST_04543,민박
TEST_04544,"야영장,오토캠핑장"
TEST_04545,"야영장,오토캠핑장"
TEST_04546,"야영장,오토캠핑장"
TEST_04547,트래킹
TEST_04548,채식전문점
TEST_04549,중식
TEST_04550,한식
TEST_04551,유명건물
TEST_04552,패밀리레스토랑
TEST_04553,특산물판매점
TEST_04554,한식
TEST_04555,사찰
TEST_04556,일반축제
TEST_04557,"야영장,오토캠핑장"
TEST_04558,계곡
TEST_04559,5일장
TEST_04560,일식
TEST_04561,5일장
TEST_04562,농.산.어촌 체험
TEST_04563,한식
TEST_04564,일식
TEST_04565,특산물판매점
TEST_04566,박물관
TEST_04567,공연장
TEST_04568,유적지/사적지
TEST_04569,한식
TEST_04570,한옥스테이
TEST_04571,유적지/사적지
TEST_04572,한식
TEST_04573,한식
TEST_04574,중식
TEST_04575,박물관
TEST_04576,"공예,공방"
TEST_04577,일반축제
TEST_04578,한식
TEST_04579,한식
TEST_04580,한옥스테이
TEST_04581,계곡
TEST_04582,종교성지
TEST_04583,해수욕장
TEST_04584,사찰
TEST_04585,바/까페
TEST_04586,바/까페
TEST_04587,한식
TEST_04588,"야영장,오토캠핑장"
TEST_04589,바/까페
TEST_04590,"야영장,오토캠핑장"
TEST_04591,한식
TEST_04592,"야영장,오토캠핑장"
TEST_04593,바/까페
TEST_04594,전문상가
TEST_04595,사찰
TEST_04596,박람회
TEST_04597,유스호스텔
TEST_04598,기념탑/기념비/전망대
TEST_04599,펜션
TEST_04600,공연장
TEST_04601,"야영장,오토캠핑장"
TEST_04602,한식
TEST_04603,한식
TEST_04604,해수욕장
TEST_04605,중식
TEST_04606,한옥스테이
TEST_04607,홈스테이
TEST_04608,수목원
TEST_04609,"야영장,오토캠핑장"
TEST_04610,산
TEST_04611,한식
TEST_04612,한식
TEST_04613,기타행사
TEST_04614,모텔
TEST_04615,사찰
TEST_04616,일식
TEST_04617,"공예,공방"
TEST_04618,사찰
TEST_04619,바/까페
TEST_04620,한식
TEST_04621,사찰
TEST_04622,한식
TEST_04623,한식
TEST_04624,전시관
TEST_04625,성
TEST_04626,한옥스테이
TEST_04627,민속마을
TEST_04628,한옥스테이
TEST_04629,한식
TEST_04630,홈스테이
TEST_04631,골프
TEST_04632,한옥스테이
TEST_04633,한식
TEST_04634,유적지/사적지
TEST_04635,기타
TEST_04636,계곡
TEST_04637,수영
TEST_04638,기념탑/기념비/전망대
TEST_04639,농.산.어촌 체험
TEST_04640,"야영장,오토캠핑장"
TEST_04641,한식
TEST_04642,서양식
TEST_04643,"야영장,오토캠핑장"
TEST_04644,공원
TEST_04645,박물관
TEST_04646,5일장
TEST_04647,민속마을
TEST_04648,해수욕장
TEST_04649,한식
TEST_04650,계곡
TEST_04651,홈스테이
TEST_04652,자연휴양림
TEST_04653,공원
TEST_04654,일반축제
TEST_04655,상설시장
TEST_04656,바/까페
TEST_04657,한식
TEST_04658,기념탑/기념비/전망대
TEST_04659,승마
TEST_04660,한식
TEST_04661,한식
TEST_04662,"야영장,오토캠핑장"
TEST_04663,한식
TEST_04664,5일장
TEST_04665,"야영장,오토캠핑장"
TEST_04666,민박
TEST_04667,"야영장,오토캠핑장"
TEST_04668,특산물판매점
TEST_04669,한식
TEST_04670,항구/포구
TEST_04671,"야영장,오토캠핑장"
TEST_04672,수영
TEST_04673,중식
TEST_04674,"야영장,오토캠핑장"
TEST_04675,한옥스테이
TEST_04676,사찰
TEST_04677,일반축제
TEST_04678,해수욕장
TEST_04679,5일장
TEST_04680,유명건물
TEST_04681,서양식
TEST_04682,골프
TEST_04683,한식
TEST_04684,일식
TEST_04685,트래킹
TEST_04686,자연휴양림
TEST_04687,바/까페
TEST_04688,사찰
TEST_04689,해수욕장
TEST_04690,한식
TEST_04691,한식
TEST_04692,자연생태관광지
TEST_04693,기암괴석
TEST_04694,바/까페
TEST_04695,수목원
TEST_04696,기념탑/기념비/전망대
TEST_04697,공연장
TEST_04698,중식
TEST_04699,자연생태관광지
TEST_04700,한식
TEST_04701,기념탑/기념비/전망대
TEST_04702,"야영장,오토캠핑장"
TEST_04703,한식
TEST_04704,한식
TEST_04705,"야영장,오토캠핑장"
TEST_04706,민속마을
TEST_04707,"야영장,오토캠핑장"
TEST_04708,박물관
TEST_04709,온천/욕장/스파
TEST_04710,"야영장,오토캠핑장"
TEST_04711,희귀동.식물
TEST_04712,농.산.어촌 체험
TEST_04713,채식전문점
TEST_04714,"야영장,오토캠핑장"
TEST_04715,펜션
TEST_04716,"야영장,오토캠핑장"
TEST_04717,유스호스텔
TEST_04718,한식
TEST_04719,해수욕장
TEST_04720,박물관
TEST_04721,항구/포구
TEST_04722,해수욕장
TEST_04723,강
TEST_04724,박물관
TEST_04725,수목원
TEST_04726,공원
TEST_04727,한식
TEST_04728,바/까페
TEST_04729,한식
TEST_04730,일반축제
TEST_04731,호수
TEST_04732,게스트하우스
TEST_04733,트래킹
TEST_04734,바/까페
TEST_04735,한식
TEST_04736,5일장
TEST_04737,상설시장
TEST_04738,한식
TEST_04739,"야영장,오토캠핑장"
TEST_04740,한식
TEST_04741,바/까페
TEST_04742,일반축제
TEST_04743,계곡
TEST_04744,사찰
TEST_04745,한식
TEST_04746,"야영장,오토캠핑장"
TEST_04747,바/까페
TEST_04748,바/까페
TEST_04749,한식
TEST_04750,온천/욕장/스파
TEST_04751,항구/포구
TEST_04752,해수욕장
TEST_04753,민박
TEST_04754,중식
TEST_04755,사찰
TEST_04756,공원
TEST_04757,박물관
TEST_04758,바/까페
TEST_04759,헬스투어
TEST_04760,유적지/사적지
TEST_04761,펜션
TEST_04762,패밀리레스토랑
TEST_04763,"야영장,오토캠핑장"
TEST_04764,일식
TEST_04765,항구/포구
TEST_04766,한식
TEST_04767,펜션
TEST_04768,헬스투어
TEST_04769,한식
TEST_04770,항구/포구
TEST_04771,한식
TEST_04772,골프
TEST_04773,서양식
TEST_04774,항구/포구
TEST_04775,바/까페
TEST_04776,유적지/사적지
TEST_04777,일식
TEST_04778,중식
TEST_04779,고궁
TEST_04780,동굴
TEST_04781,한식
TEST_04782,기념탑/기념비/전망대
TEST_04783,"야영장,오토캠핑장"
TEST_04784,유적지/사적지
TEST_04785,바/까페
TEST_04786,문화관광축제
TEST_04787,박람회
TEST_04788,관광단지
TEST_04789,전문상가
TEST_04790,전문상가
TEST_04791,유적지/사적지
TEST_04792,중식
TEST_04793,공원
TEST_04794,테마공원
TEST_04795,한식
TEST_04796,바/까페
TEST_04797,사찰
TEST_04798,희귀동.식물
TEST_04799,바/까페
TEST_04800,5일장
TEST_04801,유적지/사적지
TEST_04802,성
TEST_04803,한식
TEST_04804,한식
TEST_04805,채식전문점
TEST_04806,"야영장,오토캠핑장"
TEST_04807,기념탑/기념비/전망대
TEST_04808,계곡
TEST_04809,바/까페
TEST_04810,한식
TEST_04811,유적지/사적지
TEST_04812,자연휴양림
TEST_04813,한식
TEST_04814,해수욕장
TEST_04815,민물낚시
TEST_04816,분수
TEST_04817,"야영장,오토캠핑장"
TEST_04818,미술관/화랑
TEST_04819,한식
TEST_04820,한식
TEST_04821,"야영장,오토캠핑장"
TEST_04822,상설시장
TEST_04823,컨벤션센터
TEST_04824,테마공원
TEST_04825,바/까페
TEST_04826,이색찜질방
TEST_04827,한식
TEST_04828,"야영장,오토캠핑장"
TEST_04829,공연장
TEST_04830,"야영장,오토캠핑장"
TEST_04831,바/까페
TEST_04832,바다낚시
TEST_04833,중식
TEST_04834,섬
TEST_04835,"야영장,오토캠핑장"
TEST_04836,폭포
TEST_04837,희귀동.식물
TEST_04838,"야영장,오토캠핑장"
TEST_04839,한식
TEST_04840,약수터
TEST_04841,기념탑/기념비/전망대
TEST_04842,한식
TEST_04843,호수
TEST_04844,테마공원
TEST_04845,5일장
TEST_04846,골프
TEST_04847,한식
TEST_04848,"야영장,오토캠핑장"
TEST_04849,사찰
TEST_04850,섬
TEST_04851,홈스테이
TEST_04852,자연생태관광지
TEST_04853,사찰
TEST_04854,민물낚시
TEST_04855,한식
TEST_04856,한옥스테이
TEST_04857,중식
TEST_04858,승마
TEST_04859,자전거하이킹
TEST_04860,전시관
TEST_04861,펜션
TEST_04862,사찰
TEST_04863,문화원
TEST_04864,"야영장,오토캠핑장"
TEST_04865,유적지/사적지
TEST_04866,골프
TEST_04867,생가
TEST_04868,수련시설
TEST_04869,트래킹
TEST_04870,바/까페
TEST_04871,한식
TEST_04872,"공예,공방"
TEST_04873,일식
TEST_04874,한식
TEST_04875,바/까페
TEST_04876,모텔
TEST_04877,전시관
TEST_04878,바다낚시
TEST_04879,도서관
TEST_04880,고택
TEST_04881,도서관
TEST_04882,펜션
TEST_04883,한식
TEST_04884,전문상가
TEST_04885,한식
TEST_04886,모텔
TEST_04887,일식
TEST_04888,채식전문점
TEST_04889,이색거리
TEST_04890,윈드서핑/제트스키
TEST_04891,콘도미니엄
TEST_04892,계곡
TEST_04893,상설시장
TEST_04894,공원
TEST_04895,바/까페
TEST_04896,해수욕장
TEST_04897,폭포
TEST_04898,한식
TEST_04899,기념탑/기념비/전망대
TEST_04900,등대
TEST_04901,종교성지
TEST_04902,펜션
TEST_04903,한식
TEST_04904,"야영장,오토캠핑장"
TEST_04905,상설시장
TEST_04906,5일장
TEST_04907,한식
TEST_04908,서양식
TEST_04909,미술관/화랑
TEST_04910,온천/욕장/스파
TEST_04911,중식
TEST_04912,바/까페
TEST_04913,생가
TEST_04914,사찰
TEST_04915,공원
TEST_04916,한옥스테이
TEST_04917,한식
TEST_04918,스노쿨링/스킨스쿠버다이빙
TEST_04919,사찰
TEST_04920,한식
TEST_04921,중식
TEST_04922,펜션
TEST_04923,계곡
TEST_04924,한식
TEST_04925,공원
TEST_04926,이색거리
TEST_04927,"야영장,오토캠핑장"
TEST_04928,산
TEST_04929,기념탑/기념비/전망대
TEST_04930,전문상가
TEST_04931,유명건물
TEST_04932,펜션
TEST_04933,사찰
TEST_04934,"공예,공방"
TEST_04935,자연휴양림
TEST_04936,한식
TEST_04937,클럽
TEST_04938,게스트하우스
TEST_04939,유적지/사적지
TEST_04940,공연장
TEST_04941,계곡
TEST_04942,펜션
TEST_04943,바다낚시
TEST_04944,패밀리레스토랑
TEST_04945,공연장
TEST_04946,민물낚시
TEST_04947,"야영장,오토캠핑장"
TEST_04948,전시관
TEST_04949,일식
TEST_04950,박람회
TEST_04951,상설시장
TEST_04952,"야영장,오토캠핑장"
TEST_04953,수목원
TEST_04954,한식
TEST_04955,상설시장
TEST_04956,트래킹
TEST_04957,바/까페
TEST_04958,자연휴양림
TEST_04959,계곡
TEST_04960,박물관
TEST_04961,기타
TEST_04962,항구/포구
TEST_04963,한옥스테이
TEST_04964,한식
TEST_04965,성
TEST_04966,한식
TEST_04967,"야영장,오토캠핑장"
TEST_04968,계곡
TEST_04969,한식
TEST_04970,중식
TEST_04971,계곡
TEST_04972,농.산.어촌 체험
TEST_04973,항구/포구
TEST_04974,문화원
TEST_04975,도서관
TEST_04976,계곡
TEST_04977,한식
TEST_04978,자연생태관광지
TEST_04979,이색거리
TEST_04980,바/까페
TEST_04981,"야영장,오토캠핑장"
TEST_04982,미술관/화랑
TEST_04983,성
TEST_04984,"야영장,오토캠핑장"
TEST_04985,홈스테이
TEST_04986,테마공원
TEST_04987,일식
TEST_04988,한식
TEST_04989,5일장
TEST_04990,바/까페
TEST_04991,수상레포츠
TEST_04992,공원
TEST_04993,한식
TEST_04994,바/까페
TEST_04995,스키(보드) 렌탈샵
TEST_04996,사찰
TEST_04997,미술관/화랑
TEST_04998,유적지/사적지
TEST_04999,농.산.어촌 체험
TEST_05000,유적지/사적지
TEST_05001,바/까페
TEST_05002,문화원
TEST_05003,자동차경주
TEST_05004,복합 레포츠
TEST_05005,"야영장,오토캠핑장"
TEST_05006,박람회
TEST_05007,강
TEST_05008,수련시설
TEST_05009,바/까페
TEST_05010,모텔
TEST_05011,트래킹
TEST_05012,바/까페
TEST_05013,섬
TEST_05014,한식
TEST_05015,모텔
TEST_05016,"야영장,오토캠핑장"
TEST_05017,한식
TEST_05018,계곡
TEST_05019,도서관
TEST_05020,한식
TEST_05021,섬
TEST_05022,문화원
TEST_05023,한식
TEST_05024,섬
TEST_05025,상설시장
TEST_05026,농.산.어촌 체험
TEST_05027,트래킹
TEST_05028,모텔
TEST_05029,일반축제
TEST_05030,한식
TEST_05031,채식전문점
TEST_05032,민속마을
TEST_05033,중식
TEST_05034,"야영장,오토캠핑장"
TEST_05035,한식
TEST_05036,박물관
TEST_05037,민속마을
TEST_05038,민물낚시
TEST_05039,한식
TEST_05040,해수욕장
TEST_05041,"야영장,오토캠핑장"
TEST_05042,5일장
TEST_05043,바다낚시
TEST_05044,이색찜질방
TEST_05045,한식
TEST_05046,해수욕장
TEST_05047,한식
TEST_05048,사찰
TEST_05049,한식
TEST_05050,한식
TEST_05051,한식
TEST_05052,"야영장,오토캠핑장"
TEST_05053,한식
TEST_05054,기타행사
TEST_05055,항구/포구
TEST_05056,문화원
TEST_05057,상설시장
TEST_05058,미술관/화랑
TEST_05059,자연생태관광지
TEST_05060,모텔
TEST_05061,패밀리레스토랑
TEST_05062,"야영장,오토캠핑장"
TEST_05063,전시관
TEST_05064,펜션
TEST_05065,상설시장
TEST_05066,민속마을
TEST_05067,수영
TEST_05068,"야영장,오토캠핑장"
TEST_05069,클럽
TEST_05070,성
TEST_05071,박물관
TEST_05072,일식
TEST_05073,기타행사
TEST_05074,수목원
TEST_05075,사찰
TEST_05076,모텔
TEST_05077,유적지/사적지
TEST_05078,클럽
TEST_05079,한옥스테이
TEST_05080,상설시장
TEST_05081,서양식
TEST_05082,민박
TEST_05083,공원
TEST_05084,성
TEST_05085,문화관광축제
TEST_05086,모텔
TEST_05087,기념탑/기념비/전망대
TEST_05088,모텔
TEST_05089,"공예,공방"
TEST_05090,수련시설
TEST_05091,기암괴석
TEST_05092,5일장
TEST_05093,일반축제
TEST_05094,일반축제
TEST_05095,모텔
TEST_05096,국립공원
TEST_05097,기념탑/기념비/전망대
TEST_05098,한식
TEST_05099,한식
TEST_05100,"야영장,오토캠핑장"
TEST_05101,"공예,공방"
TEST_05102,"야영장,오토캠핑장"
TEST_05103,상설시장
TEST_05104,한식
TEST_05105,"야영장,오토캠핑장"
TEST_05106,펜션
TEST_05107,박물관
TEST_05108,홈스테이
TEST_05109,"야영장,오토캠핑장"
TEST_05110,유명건물
TEST_05111,섬
TEST_05112,바/까페
TEST_05113,공연장
TEST_05114,유적지/사적지
TEST_05115,펜션
TEST_05116,사찰
TEST_05117,고택
TEST_05118,바/까페
TEST_05119,전문상가
TEST_05120,한옥스테이
TEST_05121,특산물판매점
TEST_05122,한식
TEST_05123,한식
TEST_05124,한식
TEST_05125,일반축제
TEST_05126,5일장
TEST_05127,"야영장,오토캠핑장"
TEST_05128,썰매장
TEST_05129,"야영장,오토캠핑장"
TEST_05130,채식전문점
TEST_05131,일반축제
TEST_05132,도서관
TEST_05133,계곡
TEST_05134,한식
TEST_05135,한옥스테이
TEST_05136,기타
TEST_05137,농.산.어촌 체험
TEST_05138,펜션
TEST_05139,한식
TEST_05140,수련시설
TEST_05141,기타
TEST_05142,기념관
TEST_05143,스키(보드) 렌탈샵
TEST_05144,한식
TEST_05145,한식
TEST_05146,유명건물
TEST_05147,유원지
TEST_05148,한식
TEST_05149,생가
TEST_05150,펜션
TEST_05151,5일장
TEST_05152,유적지/사적지
TEST_05153,계곡
TEST_05154,사찰
TEST_05155,유명건물
TEST_05156,"공예,공방"
TEST_05157,바/까페
TEST_05158,트래킹
TEST_05159,유람선/잠수함관광
TEST_05160,한식
TEST_05161,자연생태관광지
TEST_05162,항구/포구
TEST_05163,골프
TEST_05164,성
TEST_05165,한옥스테이
TEST_05166,한식
TEST_05167,수련시설
TEST_05168,희귀동.식물
TEST_05169,기념관
TEST_05170,바/까페
TEST_05171,골프
TEST_05172,한식
TEST_05173,사찰
TEST_05174,한식
TEST_05175,한식
TEST_05176,"야영장,오토캠핑장"
TEST_05177,미술관/화랑
TEST_05178,수목원
TEST_05179,섬
TEST_05180,성
TEST_05181,한식
TEST_05182,성
TEST_05183,중식
TEST_05184,농.산.어촌 체험
TEST_05185,상설시장
TEST_05186,성
TEST_05187,"야영장,오토캠핑장"
TEST_05188,"야영장,오토캠핑장"
TEST_05189,한식
TEST_05190,일식
TEST_05191,"공예,공방"
TEST_05192,펜션
TEST_05193,자연휴양림
TEST_05194,항구/포구
TEST_05195,다리/대교
TEST_05196,한식
TEST_05197,수련시설
TEST_05198,한식
TEST_05199,희귀동.식물
TEST_05200,기념관
TEST_05201,"야영장,오토캠핑장"
TEST_05202,수목원
TEST_05203,한식
TEST_05204,5일장
TEST_05205,기념관
TEST_05206,바/까페
TEST_05207,펜션
TEST_05208,모텔
TEST_05209,상설시장
TEST_05210,"야영장,오토캠핑장"
TEST_05211,특산물판매점
TEST_05212,한식
TEST_05213,유적지/사적지
TEST_05214,공연장
TEST_05215,계곡
TEST_05216,골프
TEST_05217,고궁
TEST_05218,기타행사
TEST_05219,한식
TEST_05220,유적지/사적지
TEST_05221,"야영장,오토캠핑장"
TEST_05222,한식
TEST_05223,한식
TEST_05224,일반축제
TEST_05225,한식
TEST_05226,유적지/사적지
TEST_05227,박람회
TEST_05228,"야영장,오토캠핑장"
TEST_05229,펜션
TEST_05230,계곡
TEST_05231,"야영장,오토캠핑장"
TEST_05232,한식
TEST_05233,특산물판매점
TEST_05234,"야영장,오토캠핑장"
TEST_05235,모텔
TEST_05236,썰매장
TEST_05237,컨벤션
TEST_05238,한식
TEST_05239,5일장
TEST_05240,박람회
TEST_05241,계곡
TEST_05242,산
TEST_05243,한식
TEST_05244,중식
TEST_05245,트래킹
TEST_05246,다리/대교
TEST_05247,상설시장
TEST_05248,상설시장
TEST_05249,바/까페
TEST_05250,"야영장,오토캠핑장"
TEST_05251,한옥스테이
TEST_05252,"야영장,오토캠핑장"
TEST_05253,종교성지
TEST_05254,수목원
TEST_05255,트래킹
TEST_05256,요트
TEST_05257,기념관
TEST_05258,문화원
TEST_05259,한식
TEST_05260,항구/포구
TEST_05261,트래킹
TEST_05262,일반축제
TEST_05263,박물관
TEST_05264,수련시설
TEST_05265,"야영장,오토캠핑장"
TEST_05266,바/까페
TEST_05267,한식
TEST_05268,바/까페
TEST_05269,한식
TEST_05270,"야영장,오토캠핑장"
TEST_05271,한식
TEST_05272,상설시장
TEST_05273,미술관/화랑
TEST_05274,기암괴석
TEST_05275,바/까페
TEST_05276,"야영장,오토캠핑장"
TEST_05277,박물관
TEST_05278,공원
TEST_05279,문화원
TEST_05280,도서관
TEST_05281,일반축제
TEST_05282,바/까페
TEST_05283,상설시장
TEST_05284,"야영장,오토캠핑장"
TEST_05285,산
TEST_05286,생가
TEST_05287,항구/포구
TEST_05288,채식전문점
TEST_05289,"야영장,오토캠핑장"
TEST_05290,희귀동.식물
TEST_05291,중식
TEST_05292,민속마을
TEST_05293,일식
TEST_05294,유적지/사적지
TEST_05295,한식
TEST_05296,"야영장,오토캠핑장"
TEST_05297,전시관
TEST_05298,패밀리레스토랑
TEST_05299,성
TEST_05300,한식
TEST_05301,중식
TEST_05302,중식
TEST_05303,기념탑/기념비/전망대
TEST_05304,생가
TEST_05305,자연휴양림
TEST_05306,미술관/화랑
TEST_05307,사찰
TEST_05308,기암괴석
TEST_05309,기타행사
TEST_05310,전문상가
TEST_05311,한식
TEST_05312,계곡
TEST_05313,바/까페
TEST_05314,일식
TEST_05315,농.산.어촌 체험
TEST_05316,한식
TEST_05317,바다낚시
TEST_05318,계곡
TEST_05319,한식
TEST_05320,유적지/사적지
TEST_05321,산
TEST_05322,"야영장,오토캠핑장"
TEST_05323,5일장
TEST_05324,"야영장,오토캠핑장"
TEST_05325,일식
TEST_05326,"야영장,오토캠핑장"
TEST_05327,유명건물
TEST_05328,"야영장,오토캠핑장"
TEST_05329,"야영장,오토캠핑장"
TEST_05330,홈스테이
TEST_05331,5일장
TEST_05332,한식
TEST_05333,사찰
TEST_05334,"야영장,오토캠핑장"
TEST_05335,산
TEST_05336,"야영장,오토캠핑장"
TEST_05337,테마공원
TEST_05338,한옥스테이
TEST_05339,문화원
TEST_05340,한식
TEST_05341,한식
TEST_05342,한식
TEST_05343,민속마을
TEST_05344,한식
TEST_05345,중식
TEST_05346,전시관
TEST_05347,채식전문점
TEST_05348,사찰
TEST_05349,바/까페
TEST_05350,수목원
TEST_05351,한식
TEST_05352,해수욕장
TEST_05353,바/까페
TEST_05354,성
TEST_05355,공원
TEST_05356,"야영장,오토캠핑장"
TEST_05357,민물낚시
TEST_05358,한식
TEST_05359,한식
TEST_05360,한식
TEST_05361,"야영장,오토캠핑장"
TEST_05362,미술관/화랑
TEST_05363,채식전문점
TEST_05364,한식
TEST_05365,스키(보드) 렌탈샵
TEST_05366,항구/포구
TEST_05367,공원
TEST_05368,한식
TEST_05369,골프
TEST_05370,산
TEST_05371,한식
TEST_05372,일반축제
TEST_05373,기념탑/기념비/전망대
TEST_05374,한식
TEST_05375,유적지/사적지
TEST_05376,수상레포츠
TEST_05377,게스트하우스
TEST_05378,특산물판매점
TEST_05379,공원
TEST_05380,한식
TEST_05381,유적지/사적지
TEST_05382,희귀동.식물
TEST_05383,한식
TEST_05384,한식
TEST_05385,윈드서핑/제트스키
TEST_05386,전문상가
TEST_05387,홈스테이
TEST_05388,한식
TEST_05389,기념탑/기념비/전망대
TEST_05390,해수욕장
TEST_05391,산
TEST_05392,농.산.어촌 체험
TEST_05393,한식
TEST_05394,계곡
TEST_05395,트래킹
TEST_05396,한식
TEST_05397,등대
TEST_05398,해안절경
TEST_05399,펜션
TEST_05400,계곡
TEST_05401,전시관
TEST_05402,중식
TEST_05403,유적지/사적지
TEST_05404,콘도미니엄
TEST_05405,펜션
TEST_05406,계곡
TEST_05407,바/까페
TEST_05408,사찰
TEST_05409,공원
TEST_05410,"야영장,오토캠핑장"
TEST_05411,공원
TEST_05412,기념탑/기념비/전망대
TEST_05413,한식
TEST_05414,사격장
TEST_05415,"야영장,오토캠핑장"
TEST_05416,한식
TEST_05417,골프
TEST_05418,농.산.어촌 체험
TEST_05419,바/까페
TEST_05420,약수터
TEST_05421,상설시장
TEST_05422,사찰
TEST_05423,일식
TEST_05424,전문상가
TEST_05425,일반축제
TEST_05426,중식
TEST_05427,바/까페
TEST_05428,민속마을
TEST_05429,트래킹
TEST_05430,한식
TEST_05431,바/까페
TEST_05432,한식
TEST_05433,기타
TEST_05434,한옥스테이
TEST_05435,기암괴석
TEST_05436,바/까페
TEST_05437,"야영장,오토캠핑장"
TEST_05438,공원
TEST_05439,한식
TEST_05440,5일장
TEST_05441,한식
TEST_05442,한옥스테이
TEST_05443,게스트하우스
TEST_05444,수목원
TEST_05445,일반축제
TEST_05446,종교성지
TEST_05447,수련시설
TEST_05448,콘도미니엄
TEST_05449,모텔
TEST_05450,모텔
TEST_05451,상설시장
TEST_05452,기념관
TEST_05453,홈스테이
TEST_05454,중식
TEST_05455,섬
TEST_05456,모텔
TEST_05457,자연휴양림
TEST_05458,민속마을
TEST_05459,전문상가
TEST_05460,미술관/화랑
TEST_05461,문화원
TEST_05462,"야영장,오토캠핑장"
TEST_05463,한식
TEST_05464,골프
TEST_05465,바/까페
TEST_05466,유적지/사적지
TEST_05467,유스호스텔
TEST_05468,희귀동.식물
TEST_05469,바/까페
TEST_05470,강
TEST_05471,수영
TEST_05472,바/까페
TEST_05473,상설시장
TEST_05474,홈스테이
TEST_05475,생가
TEST_05476,한식
TEST_05477,미술관/화랑
TEST_05478,"야영장,오토캠핑장"
TEST_05479,일식
TEST_05480,한식
TEST_05481,계곡
TEST_05482,한옥스테이
TEST_05483,"야영장,오토캠핑장"
TEST_05484,"야영장,오토캠핑장"
TEST_05485,사찰
TEST_05486,바/까페
TEST_05487,사찰
TEST_05488,중식
TEST_05489,호수
TEST_05490,썰매장
TEST_05491,한식
TEST_05492,펜션
TEST_05493,한식
TEST_05494,박물관
TEST_05495,산
TEST_05496,한옥스테이
TEST_05497,모텔
TEST_05498,홈스테이
TEST_05499,트래킹
TEST_05500,일식
TEST_05501,한옥스테이
TEST_05502,패밀리레스토랑
TEST_05503,한식
TEST_05504,한식
TEST_05505,고택
TEST_05506,한옥스테이
TEST_05507,"야영장,오토캠핑장"
TEST_05508,한식
TEST_05509,서양식
TEST_05510,일반축제
TEST_05511,전문상가
TEST_05512,공원
